Series,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Congo, Rep.",COG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Costa Rica,CRI,33602.4209239471,..,24893.2339321558,25251.1919731257,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cote d'Ivoire,CIV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Croatia,HRV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cuba,CUB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Curacao,CUW,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cyprus,CYP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Czech Republic,CZE,17906.231864104,..,18970.7505905167,21854.2951968204,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Denmark,DNK,46914.0344782564,..,42841.1890964592,46383.4096869942,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Djibouti,DJI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Dominica,DMA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Dominican Republic,DOM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Early-demographic dividend,EAR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,East Asia & Pacific,EAS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ecuador,ECU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,El Salvador,SLV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Equatorial Guinea,GNQ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Eritrea,ERI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Estonia,EST,17314.1579034553,..,19529.3931231184,22178.3069676296,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Eswatini,SWZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ethiopia,ETH,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Euro area,EMU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Europe & Central Asia,ECS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,European Union,EUU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Faroe Islands,FRO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Fiji,FJI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Finland,FIN,37831.5045156924,..,38260.8617538961,38841.9608849518,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Fragile and conflict affected situations,FCS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,France,FRA,31499.3870608961,..,31002.7463851696,32492.2256070124,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,French Polynesia,PYF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Gabon,GAB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Gambia, The",GMB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Georgia,GEO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Germany,DEU,61589.0182226428,..,63865.7504732827,70748.6022954358,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ghana,GHA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Gibraltar,GIB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Global Partnership for Education,FTI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Greece,GRC,18679.3191114494,..,19374.297711278,19825.3781179507,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Greenland,GRL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Grenada,GRD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guam,GUM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guatemala,GTM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guinea,GIN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guinea-Bissau,GNB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guyana,GUY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Haiti,HTI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,High income,HIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Honduras,HND,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Hong Kong SAR, China",HKG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Hungary,HUN,14572.2383125559,..,15751.5371158917,16160.6699645888,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,IBRD only,IBD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Iceland,ISL,..,..,30347.2607421946,37334.9388164074,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,IDA & IBRD total,IBT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,IDA blend,IDB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,IDA only,IDX,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,IDA total,IDA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,India,IND,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Indonesia,IDN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Iraq,IRQ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ireland,IRL,30733.4095445545,..,33961.8509339358,36552.6011631205,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Isle of Man,IMN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Israel,ISR,20244.7303344403,..,20665.6920014685,22628.5587747084,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Italy,ITA,30121.924881747,..,30738.7995635856,32725.2261486815,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Jamaica,JAM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Japan,JPN,29009.3163405705,..,30631.0134363192,30560.43809263,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Jordan,JOR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kazakhstan,KAZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kenya,KEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kiribati,KIR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Korea, Rep.",KOR,27702.8999968276,..,29737.5522216804,31799.158012872,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kosovo,XKX,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kuwait,KWT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kyrgyz Republic,KGZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lao PDR,LAO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Late-demographic dividend,LTE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latin America & Caribbean,LCN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latvia,LVA,8554.81683714692,..,14251.9308222456,14494.2209622671,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Least developed countries: UN classification,LDC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lebanon,LBN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lending category not classified,LNX,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lesotho,LSO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Liberia,LBR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Libya,LBY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Liechtenstein,LIE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lithuania,LTU,..,..,19385.2025430348,20254.6249929894,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Low & middle income,LMY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Low income,LIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lower middle income,LMC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Luxembourg,LUX,79311.5716476941,..,79551.2495904031,84320.136096104,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Macao SAR, China",MAC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Madagascar,MDG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Malawi,MWI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Malaysia,MYS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Maldives,MDV,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mali,MLI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Malta,MLT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Marshall Islands,MHL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mauritania,MRT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mauritius,MUS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mayotte,MYT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mexico,MEX,42935.3652548374,..,49285.9875672712,50775.4995241176,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Middle East & North Africa,MEA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Middle income,MIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Moldova,MDA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Monaco,MCO,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mongolia,MNG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Montenegro,MNE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Morocco,MAR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Mozambique,MOZ,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Myanmar,MMR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Namibia,NAM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Nauru,NRU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Nepal,NPL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Netherlands,NLD,39204.9850196222,..,41308.6493574261,43132.1713477088,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Netherlands Antilles,ANT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,New Caledonia,NCL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,New Zealand,NZL,30626.0213049772,..,31237.5880921338,31894.1711533418,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Nicaragua,NIC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Niger,NER,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Nigeria,NGA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,North America,NAC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,North Macedonia,MKD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Northern Mariana Islands,MNP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Norway,NOR,47444.6294755198,..,47210.8830843758,46913.8321154345,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,OECD members,OED,33823.8180811403,..,34943.1799379048,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Oman,OMN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Other small states,OSS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Pacific island small states,PSS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Pakistan,PAK,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Palau,PLW,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Panama,PAN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Papua New Guinea,PNG,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Paraguay,PRY,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Peru,PER,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Philippines,PHL,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Poland,POL,15468.3003430092,..,15599.8185474661,16139.5801104025,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Portugal,PRT,32644.4555772017,..,32886.5883272144,33516.2769716563,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Post-demographic dividend,PST,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Pre-demographic dividend,PRE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Puerto Rico,PRI,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Qatar,QAT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Romania,ROU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Russian Federation,RUS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Rwanda,RWA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Samoa,WSM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,San Marino,SMR,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sao Tome and Principe,STP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Saudi Arabia,SAU,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Senegal,SEN,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Serbia,SRB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Seychelles,SYC,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sierra Leone,SLE,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Singapore,SGP,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Slovak Republic,SVK,12741.8153059226,..,14267.0977623357,15339.1849483321,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Slovenia,SVN,25710.9120167339,..,26822.6630205893,28030.7973922385,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Small states,SST,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Solomon Islands,SLB,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Somalia,SOM,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,South Africa,ZAF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,South Asia,SAS,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,South Sudan,SSD,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Spain,ESP,42001.6441185021,..,43565.1114483697,45508.6530737774,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sri Lanka,LKA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,St. Kitts and Nevis,KNA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,St. Lucia,LCA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,St. Martin (French part),MAF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sub-Saharan Africa,SSF,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..
