Series,Series Code,Country Name,Country Code,2010 [YR2010],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Burundi,BDI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cabo Verde,CPV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cambodia,KHM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cameroon,CMR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Canada,CAN,34588.3085396509,39775.1971617056,39676.9669015561,39178.8344545365,..,39221.9516443949,39936.9292867296
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cayman Islands,CYM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Central African Republic,CAF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Chad,TCD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Channel Islands,CHI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Chile,CHL,17941.413048938,18838.2216266363,18235.9224488929,18753.3475956231,..,24028.1624802246,24555.3251896605
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,China,CHN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Colombia,COL,..,15331.0415567422,17475.635343094,17922.8184539631,..,..,19623.6690780645
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Comoros,COM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Congo, Rep.",COG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Costa Rica,CRI,..,..,..,33602.4209239471,..,24893.2339321558,25251.1919731257
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cote d'Ivoire,CIV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Croatia,HRV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cuba,CUB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Curacao,CUW,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Cyprus,CYP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Czech Republic,CZE,15533.4523281998,17032.7842511239,17080.0459254245,17906.231864104,..,18970.7505905167,21854.2951968204
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Denmark,DNK,44640.104507515,46218.3261551344,46033.4217949474,46914.0344782564,..,42841.1890964592,46383.4096869942
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Djibouti,DJI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Dominica,DMA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Dominican Republic,DOM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,East Asia & Pacific,EAS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ecuador,ECU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,El Salvador,SLV,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Equatorial Guinea,GNQ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Eritrea,ERI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Estonia,EST,11875.6091159488,13003.8424300619,..,17314.1579034553,..,19529.3931231184,22178.3069676296
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ethiopia,ETH,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Euro area,EMU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Europe & Central Asia,ECS,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,European Union,EUU,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Faroe Islands,FRO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Fiji,FJI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Finland,FIN,32276.1558219941,37056.0506947238,36828.1125642116,37831.5045156924,..,38260.8617538961,38841.9608849518
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,France,FRA,27420.3713486025,30651.3021537352,30820.4433285444,31499.3870608961,..,31002.7463851696,32492.2256070124
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,French Polynesia,PYF,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Gabon,GAB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Gambia, The",GMB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Georgia,GEO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Germany,DEU,53962.6702438697,61316.6633144148,60304.5957261343,61589.0182226428,..,63865.7504732827,70748.6022954358
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ghana,GHA,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Gibraltar,GIB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Greece,GRC,26583.2097699145,17759.6711533418,18407.5967859752,18679.3191114494,..,19374.297711278,19825.3781179507
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Greenland,GRL,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Grenada,GRD,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guam,GUM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guatemala,GTM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guinea,GIN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guinea-Bissau,GNB,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Guyana,GUY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Haiti,HTI,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,High income,HIC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Honduras,HND,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Hungary,HUN,11755.1767653524,11616.7986743665,14493.9051370501,14572.2383125559,..,15751.5371158917,16160.6699645888
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Iceland,ISL,22849.5680882282,25181.2727662124,..,..,..,30347.2607421946,37334.9388164074
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,India,IND,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Indonesia,IDN,2020.86383720975,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Iraq,IRQ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Ireland,IRL,32600.8484976969,36612.1056089056,30812.7564530706,30733.4095445545,..,33961.8509339358,36552.6011631205
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Isle of Man,IMN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Israel,ISR,13994.6609852385,19301.8953999286,18910.0736195091,20244.7303344403,..,20665.6920014685,22628.5587747084
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Italy,ITA,29121.7096042662,29655.2905877591,29445.3463235524,30121.924881747,..,30738.7995635856,32725.2261486815
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Jamaica,JAM,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Japan,JPN,25453.6147275511,27627.2116984345,28101.2017947301,29009.3163405705,..,30631.0134363192,30560.43809263
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Jordan,JOR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kazakhstan,KAZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kenya,KEN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kiribati,KIR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,"Korea, Rep.",KOR,26670.0796411965,29251.7797055267,26815.4487500582,27702.8999968276,..,29737.5522216804,31799.158012872
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kosovo,XKX,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kuwait,KWT,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lao PDR,LAO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latin America & Caribbean,LCN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Latvia,LVA,..,..,..,8554.81683714692,..,14251.9308222456,14494.2209622671
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lebanon,LBN,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lesotho,LSO,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Liberia,LBR,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Libya,LBY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Liechtenstein,LIE,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lithuania,LTU,..,..,..,..,..,19385.2025430348,20254.6249929894
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Low & middle income,LMY,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Low income,LIC,..,..,..,..,..,..,..
Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,Lower middle income,LMC,..,..,..,..,..,..,..
